X   Y   Z   quatX   quatY   quatZ   W
-0.0417515 0.483921 0.592292 0.0734005 0.534217 -0.506778 0.672607 
-0.0419515 0.484268 0.591146 0.0734017 0.534217 -0.506778 0.672607 
-0.0421515 0.484614 0.590001 0.073403 0.534217 -0.506778 0.672606 
-0.0423515 0.48496 0.588855 0.0734042 0.534218 -0.506779 0.672606 
-0.0425514 0.485307 0.58771 0.0734055 0.534218 -0.506779 0.672605 
-0.0427514 0.485653 0.586564 0.0734067 0.534218 -0.506779 0.672605 
-0.0429514 0.485999 0.585418 0.0734079 0.534218 -0.50678 0.672604 
-0.0431514 0.486346 0.584273 0.0734091 0.534218 -0.50678 0.672604 
-0.0433514 0.486692 0.583127 0.0734103 0.534218 -0.50678 0.672603 
-0.0435514 0.487038 0.581982 0.0734115 0.534219 -0.506781 0.672603 
-0.0437514 0.487385 0.580836 0.0734126 0.534219 -0.506781 0.672602 
-0.0439514 0.487731 0.579691 0.0734138 0.534219 -0.506781 0.672602 
-0.0441514 0.488078 0.578545 0.0734149 0.534219 -0.506782 0.672601 
-0.0443514 0.488424 0.5774 0.073416 0.534219 -0.506782 0.672601 
-0.0445514 0.488771 0.576254 0.0734172 0.534219 -0.506783 0.6726 
-0.0447514 0.489117 0.575108 0.0734183 0.534219 -0.506783 0.6726 
-0.0449515 0.489463 0.573963 0.0734194 0.53422 -0.506783 0.672599 
-0.0451515 0.48981 0.572817 0.0734204 0.53422 -0.506784 0.672599 
-0.0453515 0.490156 0.571672 0.0734215 0.53422 -0.506784 0.672598 
-0.0455515 0.490503 0.570526 0.0734226 0.53422 -0.506784 0.672598 
-0.0457516 0.490849 0.56938 0.0734236 0.53422 -0.506785 0.672597 
-0.0459516 0.491196 0.568235 0.0734246 0.53422 -0.506785 0.672597 
-0.0461516 0.491542 0.567089 0.0734257 0.53422 -0.506785 0.672597 
-0.0463517 0.491889 0.565944 0.0734267 0.53422 -0.506786 0.672596 
-0.0465517 0.492235 0.564798 0.0734277 0.534221 -0.506786 0.672596 
-0.0467518 0.492582 0.563652 0.0734287 0.534221 -0.506786 0.672595 
-0.0469518 0.492928 0.562507 0.0734296 0.534221 -0.506787 0.672595 
-0.0471519 0.493275 0.561361 0.0734306 0.534221 -0.506787 0.672594 
-0.0473519 0.493621 0.560216 0.0734315 0.534221 -0.506787 0.672594 
-0.047552 0.493968 0.55907 0.0734325 0.534221 -0.506788 0.672593 
-0.0477521 0.494314 0.557924 0.0734334 0.534221 -0.506788 0.672593 
-0.0479521 0.494661 0.556779 0.0734343 0.534221 -0.506788 0.672592 
-0.0481522 0.495007 0.555633 0.0734352 0.534221 -0.506789 0.672592 
-0.0483523 0.495354 0.554487 0.0734361 0.534222 -0.506789 0.672592 
-0.0485524 0.495701 0.553342 0.073437 0.534222 -0.506789 0.672591 
-0.0487525 0.496047 0.552196 0.0734378 0.534222 -0.50679 0.672591 
-0.0489526 0.496394 0.551051 0.0734387 0.534222 -0.50679 0.67259 
-0.0491526 0.49674 0.549905 0.0734395 0.534222 -0.50679 0.67259 
-0.0493527 0.497087 0.548759 0.0734403 0.534222 -0.506791 0.672589 
-0.0495529 0.497434 0.547614 0.0734412 0.534222 -0.506791 0.672589 
-0.049753 0.49778 0.546468 0.073442 0.534222 -0.506791 0.672589 
-0.0499531 0.498127 0.545322 0.0734427 0.534222 -0.506792 0.672588 
-0.0501532 0.498473 0.544177 0.0734435 0.534222 -0.506792 0.672588 
-0.0503533 0.49882 0.543031 0.0734443 0.534222 -0.506793 0.672587 
-0.0505534 0.499167 0.541885 0.073445 0.534223 -0.506793 0.672587 
-0.0507536 0.499513 0.54074 0.0734458 0.534223 -0.506793 0.672586 
-0.0509537 0.49986 0.539594 0.0734465 0.534223 -0.506794 0.672586 
-0.0511538 0.500207 0.538448 0.0734472 0.534223 -0.506794 0.672586 
-0.051354 0.500553 0.537303 0.0734479 0.534223 -0.506794 0.672585 
-0.0515541 0.5009 0.536157 0.0734486 0.534223 -0.506795 0.672585 
-0.0517543 0.501247 0.535011 0.0734493 0.534223 -0.506795 0.672584 
-0.0519544 0.501593 0.533866 0.07345 0.534223 -0.506795 0.672584 
-0.0521546 0.50194 0.53272 0.0734506 0.534223 -0.506796 0.672584 
-0.0523548 0.502287 0.531574 0.0734513 0.534223 -0.506796 0.672583 
-0.052555 0.502633 0.530429 0.0734519 0.534223 -0.506797 0.672583 
-0.0527551 0.50298 0.529283 0.0734525 0.534223 -0.506797 0.672582 
-0.0529553 0.503327 0.528137 0.0734531 0.534223 -0.506797 0.672582 
-0.0531555 0.503674 0.526991 0.0734537 0.534223 -0.506798 0.672582 
-0.0533557 0.50402 0.525846 0.0734543 0.534223 -0.506798 0.672581 
-0.0535559 0.504367 0.5247 0.0734548 0.534224 -0.506798 0.672581 
-0.0537561 0.504714 0.523554 0.0734554 0.534224 -0.506799 0.67258 
-0.0539563 0.50506 0.522409 0.0734559 0.534224 -0.506799 0.67258 
-0.0541565 0.505407 0.521263 0.0734565 0.534224 -0.5068 0.67258 
-0.0543567 0.505754 0.520117 0.073457 0.534224 -0.5068 0.672579 
-0.054557 0.506101 0.518972 0.0734575 0.534224 -0.5068 0.672579 
-0.0547572 0.506447 0.517826 0.073458 0.534224 -0.506801 0.672578 
-0.0549574 0.506794 0.51668 0.0734585 0.534224 -0.506801 0.672578 
-0.0551577 0.507141 0.515534 0.073459 0.534224 -0.506802 0.672578 
-0.0553579 0.507488 0.514389 0.0734594 0.534224 -0.506802 0.672577 
-0.0555582 0.507835 0.513243 0.0734599 0.534224 -0.506803 0.672577 
-0.0557584 0.508181 0.512097 0.0734603 0.534224 -0.506803 0.672576 
-0.0559587 0.508528 0.510951 0.0734607 0.534224 -0.506803 0.672576 
-0.056159 0.508875 0.509806 0.0734611 0.534224 -0.506804 0.672576 
-0.0563592 0.509222 0.50866 0.0734615 0.534224 -0.506804 0.672575 
-0.0565595 0.509569 0.507514 0.0734619 0.534224 -0.506805 0.672575 
-0.0567598 0.509915 0.506368 0.0734623 0.534224 -0.506805 0.672575 
-0.0569601 0.510262 0.505223 0.0734627 0.534224 -0.506805 0.672574 
-0.0571604 0.510609 0.504077 0.073463 0.534224 -0.506806 0.672574 
-0.0573607 0.510956 0.502931 0.0734634 0.534224 -0.506806 0.672573 
-0.057561 0.511303 0.501786 0.0734637 0.534224 -0.506807 0.672573 
-0.0577613 0.51165 0.50064 0.073464 0.534224 -0.506807 0.672573 
-0.0579617 0.511996 0.499494 0.0734643 0.534224 -0.506808 0.672572 
-0.058162 0.512343 0.498348 0.0734646 0.534224 -0.506808 0.672572 
-0.0583623 0.51269 0.497203 0.0734649 0.534224 -0.506809 0.672571 
-0.0585627 0.513037 0.496057 0.0734652 0.534224 -0.506809 0.672571 
-0.058763 0.513384 0.494911 0.0734654 0.534224 -0.50681 0.672571 
-0.0589634 0.513731 0.493765 0.0734657 0.534224 -0.50681 0.67257 
-0.0591637 0.514078 0.492619 0.0734659 0.534224 -0.50681 0.67257 
-0.0593641 0.514425 0.491474 0.0734661 0.534224 -0.506811 0.672569 
-0.0595645 0.514771 0.490328 0.0734664 0.534224 -0.506811 0.672569 
-0.0597648 0.515118 0.489182 0.0734666 0.534224 -0.506812 0.672569 
-0.0599652 0.515465 0.488036 0.0734668 0.534224 -0.506812 0.672568 
-0.0601656 0.515812 0.486891 0.0734669 0.534224 -0.506813 0.672568 
-0.060366 0.516159 0.485745 0.0734671 0.534224 -0.506813 0.672568 
-0.0605664 0.516506 0.484599 0.0734673 0.534224 -0.506814 0.672567 
-0.0607668 0.516853 0.483453 0.0734674 0.534224 -0.506814 0.672567 
-0.0609672 0.5172 0.482308 0.0734676 0.534224 -0.506815 0.672566 
-0.0611677 0.517547 0.481162 0.0734677 0.534224 -0.506815 0.672566 
-0.0613681 0.517894 0.480016 0.0734678 0.534224 -0.506816 0.672566 
-0.0615685 0.518241 0.47887 0.0734679 0.534224 -0.506816 0.672565 
-0.061769 0.518588 0.477724 0.073468 0.534224 -0.506817 0.672565 
-0.0619694 0.518935 0.476579 0.0734681 0.534225 -0.506817 0.672564 
-0.0621699 0.519282 0.475433 0.0734682 0.534225 -0.506818 0.672564 
-0.0623704 0.519629 0.474287 0.0734682 0.534225 -0.506818 0.672564 
-0.0625708 0.519976 0.473141 0.0734683 0.534225 -0.506819 0.672563 
-0.0627713 0.520322 0.471995 0.0734683 0.534224 -0.506819 0.672563 
-0.0629718 0.520669 0.47085 0.0734684 0.534224 -0.50682 0.672562 
-0.0631723 0.521016 0.469704 0.0734684 0.534224 -0.506821 0.672562 
-0.0633728 0.521363 0.468558 0.0734684 0.534224 -0.506821 0.672562 
-0.0635733 0.52171 0.467412 0.0734684 0.534224 -0.506822 0.672561 
-0.0637738 0.522057 0.466266 0.0734684 0.534224 -0.506822 0.672561 
-0.0639743 0.522404 0.465121 0.0734684 0.534224 -0.506823 0.67256 
-0.0641749 0.522751 0.463975 0.0734683 0.534224 -0.506823 0.67256 
-0.0643754 0.523098 0.462829 0.0734683 0.534224 -0.506824 0.672559 
-0.064576 0.523445 0.461683 0.0734682 0.534224 -0.506824 0.672559 
-0.0647765 0.523792 0.460537 0.0734682 0.534224 -0.506825 0.672559 
-0.0649771 0.524139 0.459392 0.0734681 0.534224 -0.506826 0.672558 
-0.0651776 0.524487 0.458246 0.073468 0.534224 -0.506826 0.672558 
-0.0653782 0.524834 0.4571 0.0734679 0.534224 -0.506827 0.672557 
-0.0655788 0.525181 0.455954 0.0734678 0.534224 -0.506827 0.672557 
-0.0657794 0.525528 0.454808 0.0734677 0.534224 -0.506828 0.672557 
-0.06598 0.525875 0.453663 0.0734676 0.534224 -0.506828 0.672556 
-0.0661806 0.526222 0.452517 0.0734675 0.534224 -0.506829 0.672556 
-0.0663812 0.526569 0.451371 0.0734673 0.534224 -0.50683 0.672555 
-0.0665818 0.526916 0.450225 0.0734672 0.534224 -0.50683 0.672555 
-0.0667824 0.527263 0.449079 0.073467 0.534224 -0.506831 0.672554 
-0.0669831 0.52761 0.447934 0.0734669 0.534224 -0.506831 0.672554 
-0.0671837 0.527957 0.446788 0.0734667 0.534224 -0.506832 0.672554 
-0.0673844 0.528304 0.445642 0.0734665 0.534224 -0.506833 0.672553 
-0.067585 0.528651 0.444496 0.0734663 0.534224 -0.506833 0.672553 
-0.0677857 0.528998 0.44335 0.0734661 0.534224 -0.506834 0.672552 
-0.0679864 0.529345 0.442205 0.0734659 0.534224 -0.506835 0.672552 
-0.0681871 0.529692 0.441059 0.0734657 0.534224 -0.506835 0.672551 
-0.0683877 0.53004 0.439913 0.0734655 0.534224 -0.506836 0.672551 
-0.0685884 0.530387 0.438767 0.0734652 0.534224 -0.506836 0.67255 
-0.0687892 0.530734 0.437621 0.073465 0.534224 -0.506837 0.67255 
-0.0689899 0.531081 0.436476 0.0734647 0.534224 -0.506838 0.67255 
-0.0691906 0.531428 0.43533 0.0734644 0.534224 -0.506838 0.672549 
-0.0693913 0.531775 0.434184 0.0734642 0.534224 -0.506839 0.672549 
-0.0695921 0.532122 0.433038 0.0734639 0.534224 -0.50684 0.672548 
-0.0697928 0.532469 0.431892 0.0734636 0.534224 -0.50684 0.672548 
-0.0699936 0.532817 0.430746 0.0734633 0.534224 -0.506841 0.672547 
-0.0701943 0.533164 0.429601 0.073463 0.534224 -0.506842 0.672547 
-0.0703951 0.533511 0.428455 0.0734627 0.534224 -0.506842 0.672546 
-0.0705959 0.533858 0.427309 0.0734623 0.534224 -0.506843 0.672546 
-0.0707967 0.534205 0.426163 0.073462 0.534224 -0.506844 0.672545 
-0.0709975 0.534552 0.425017 0.0734617 0.534224 -0.506844 0.672545 
-0.0711983 0.5349 0.423872 0.0734613 0.534224 -0.506845 0.672544 
-0.0713991 0.535247 0.422726 0.0734609 0.534224 -0.506846 0.672544 
-0.0716 0.535594 0.42158 0.0734606 0.534224 -0.506847 0.672543 
-0.0718008 0.535941 0.420434 0.0734602 0.534224 -0.506847 0.672543 
-0.0720016 0.536288 0.419288 0.0734598 0.534224 -0.506848 0.672542 
-0.0722025 0.536635 0.418143 0.0734594 0.534224 -0.506849 0.672542 
-0.0724033 0.536983 0.416997 0.073459 0.534224 -0.506849 0.672541 
-0.0726042 0.53733 0.415851 0.0734586 0.534224 -0.50685 0.672541 
-0.0728051 0.537677 0.414705 0.0734582 0.534224 -0.506851 0.67254 
-0.073006 0.538024 0.413559 0.0734578 0.534224 -0.506852 0.67254 
-0.0732069 0.538371 0.412414 0.0734573 0.534224 -0.506852 0.672539 
-0.0734078 0.538719 0.411268 0.0734569 0.534224 -0.506853 0.672539 
-0.0736087 0.539066 0.410122 0.0734565 0.534224 -0.506854 0.672538 
-0.0738096 0.539413 0.408976 0.073456 0.534224 -0.506855 0.672538 
-0.0740106 0.53976 0.40783 0.0734555 0.534224 -0.506855 0.672537 
-0.0742115 0.540108 0.406685 0.0734551 0.534224 -0.506856 0.672537 
-0.0744125 0.540455 0.405539 0.0734546 0.534224 -0.506857 0.672536 
-0.0746134 0.540802 0.404393 0.0734541 0.534224 -0.506858 0.672536 
-0.0748144 0.541149 0.403247 0.0734536 0.534224 -0.506858 0.672535 
-0.0750154 0.541497 0.402101 0.0734531 0.534224 -0.506859 0.672535 
-0.0752164 0.541844 0.400956 0.0734526 0.534224 -0.50686 0.672534 
-0.0754174 0.542191 0.39981 0.0734521 0.534224 -0.506861 0.672534 
-0.0756184 0.542538 0.398664 0.0734516 0.534224 -0.506861 0.672533 
-0.0758194 0.542886 0.397518 0.0734511 0.534224 -0.506862 0.672533 
-0.0760204 0.543233 0.396373 0.0734505 0.534224 -0.506863 0.672532 
-0.0762215 0.54358 0.395227 0.07345 0.534224 -0.506864 0.672532 
-0.0764225 0.543927 0.394081 0.0734494 0.534224 -0.506865 0.672531 
-0.0766236 0.544275 0.392935 0.0734489 0.534224 -0.506865 0.67253 
-0.0768246 0.544622 0.391789 0.0734483 0.534224 -0.506866 0.67253 
-0.0770257 0.544969 0.390644 0.0734478 0.534224 -0.506867 0.672529 
-0.0772268 0.545317 0.389498 0.0734472 0.534224 -0.506868 0.672529 
-0.0774279 0.545664 0.388352 0.0734466 0.534224 -0.506869 0.672528 
-0.077629 0.546011 0.387206 0.073446 0.534224 -0.506869 0.672528 
-0.0778301 0.546359 0.386061 0.0734454 0.534224 -0.50687 0.672527 
-0.0780313 0.546706 0.384915 0.0734448 0.534224 -0.506871 0.672527 
-0.0782324 0.547053 0.383769 0.0734442 0.534224 -0.506872 0.672526 
-0.0784336 0.547401 0.382623 0.0734436 0.534224 -0.506873 0.672525 
-0.0786347 0.547748 0.381478 0.073443 0.534224 -0.506874 0.672525 
-0.0788359 0.548095 0.380332 0.0734424 0.534224 -0.506874 0.672524 
-0.0790371 0.548443 0.379186 0.0734417 0.534224 -0.506875 0.672524 
-0.0792382 0.54879 0.37804 0.0734411 0.534224 -0.506876 0.672523 
-0.0794394 0.549137 0.376895 0.0734404 0.534224 -0.506877 0.672523 
-0.0796407 0.549485 0.375749 0.0734398 0.534224 -0.506878 0.672522 
-0.0798419 0.549832 0.374603 0.0734391 0.534225 -0.506879 0.672521 
-0.0800431 0.55018 0.373457 0.0734385 0.534225 -0.506879 0.672521 
-0.0802443 0.550527 0.372312 0.0734378 0.534225 -0.50688 0.67252 
-0.0804456 0.550874 0.371166 0.0734371 0.534225 -0.506881 0.67252 
-0.0806469 0.551222 0.37002 0.0734365 0.534225 -0.506882 0.672519 
-0.0808481 0.551569 0.368875 0.0734358 0.534225 -0.506883 0.672518 
-0.0810494 0.551917 0.367729 0.0734351 0.534225 -0.506884 0.672518 
-0.0812507 0.552264 0.366583 0.0734344 0.534225 -0.506885 0.672517 
-0.081452 0.552611 0.365437 0.0734337 0.534225 -0.506886 0.672516 
-0.0816533 0.552959 0.364292 0.073433 0.534225 -0.506886 0.672516 
-0.0818547 0.553306 0.363146 0.0734323 0.534225 -0.506887 0.672515 
-0.082056 0.553654 0.362 0.0734315 0.534225 -0.506888 0.672515 
-0.0822574 0.554001 0.360855 0.0734308 0.534225 -0.506889 0.672514 
-0.0824587 0.554349 0.359709 0.0734301 0.534225 -0.50689 0.672513 
-0.0826601 0.554696 0.358563 0.0734293 0.534225 -0.506891 0.672513 
-0.0828615 0.555044 0.357417 0.0734286 0.534225 -0.506892 0.672512 
-0.0830617 0.555389 0.356279 0.0734279 0.534225 -0.506893 0.672511 
-0.0832603 0.555732 0.355149 0.0734271 0.534225 -0.506894 0.672511 
-0.0834574 0.556072 0.354028 0.0734264 0.534225 -0.506894 0.67251 
-0.0836529 0.556409 0.352916 0.0734257 0.534225 -0.506895 0.67251 
-0.0838469 0.556744 0.351813 0.0734249 0.534225 -0.506896 0.672509 
-0.0840393 0.557076 0.350719 0.0734242 0.534225 -0.506897 0.672508 
-0.0842302 0.557405 0.349634 0.0734235 0.534225 -0.506898 0.672508 
-0.0844196 0.557732 0.348557 0.0734228 0.534225 -0.506899 0.672507 
-0.0846075 0.558056 0.347489 0.0734221 0.534225 -0.506899 0.672507 
-0.0847939 0.558377 0.34643 0.0734214 0.534225 -0.5069 0.672506 
-0.0849788 0.558696 0.345379 0.0734208 0.534226 -0.506901 0.672506 
-0.0851623 0.559012 0.344336 0.0734201 0.534226 -0.506902 0.672505 
-0.0853443 0.559326 0.343302 0.0734194 0.534226 -0.506903 0.672505 
-0.0855248 0.559638 0.342276 0.0734187 0.534226 -0.506903 0.672504 
-0.085704 0.559946 0.341259 0.0734181 0.534226 -0.506904 0.672504 
-0.0858817 0.560253 0.340249 0.0734174 0.534226 -0.506905 0.672503 
-0.086058 0.560557 0.339248 0.0734168 0.534226 -0.506905 0.672503 
-0.0862329 0.560858 0.338255 0.0734161 0.534226 -0.506906 0.672502 
-0.0864064 0.561158 0.337269 0.0734155 0.534226 -0.506907 0.672502 
-0.0865786 0.561454 0.336292 0.0734148 0.534226 -0.506908 0.672501 
-0.0867494 0.561749 0.335322 0.0734142 0.534226 -0.506908 0.672501 
-0.0869188 0.562041 0.33436 0.0734136 0.534226 -0.506909 0.6725 
-0.0870869 0.562331 0.333406 0.073413 0.534226 -0.506909 0.6725 
-0.0872537 0.562618 0.332459 0.0734124 0.534226 -0.50691 0.672499 
-0.0874191 0.562903 0.33152 0.0734118 0.534226 -0.506911 0.672499 
-0.0875832 0.563186 0.330589 0.0734112 0.534226 -0.506911 0.672498 
-0.087746 0.563467 0.329665 0.0734106 0.534226 -0.506912 0.672498 
-0.0879076 0.563745 0.328748 0.07341 0.534226 -0.506913 0.672498 
-0.0880678 0.564021 0.327839 0.0734094 0.534226 -0.506913 0.672497 
-0.0882268 0.564295 0.326937 0.0734088 0.534226 -0.506914 0.672497 
-0.0883845 0.564567 0.326042 0.0734083 0.534226 -0.506914 0.672496 
-0.088541 0.564836 0.325155 0.0734077 0.534226 -0.506915 0.672496 
-0.0886962 0.565104 0.324274 0.0734071 0.534226 -0.506915 0.672496 
-0.0888502 0.565369 0.323401 0.0734066 0.534226 -0.506916 0.672495 
-0.0890029 0.565632 0.322535 0.073406 0.534226 -0.506917 0.672495 
-0.0891545 0.565894 0.321675 0.0734055 0.534226 -0.506917 0.672494 
-0.0893048 0.566153 0.320823 0.073405 0.534227 -0.506918 0.672494 
-0.089454 0.56641 0.319977 0.0734044 0.534227 -0.506918 0.672494 
-0.089602 0.566665 0.319138 0.0734039 0.534227 -0.506919 0.672493 
-0.0897488 0.566917 0.318306 0.0734034 0.534227 -0.506919 0.672493 
-0.0898944 0.567168 0.31748 0.0734029 0.534227 -0.50692 0.672493 
-0.0900389 0.567417 0.316661 0.0734024 0.534227 -0.50692 0.672492 
-0.0901822 0.567664 0.315849 0.0734019 0.534227 -0.506921 0.672492 
-0.0903244 0.567909 0.315043 0.0734014 0.534227 -0.506921 0.672492 
-0.0904655 0.568152 0.314243 0.0734009 0.534227 -0.506922 0.672491 
-0.0906054 0.568393 0.31345 0.0734004 0.534227 -0.506922 0.672491 
-0.0907442 0.568632 0.312664 0.0733999 0.534227 -0.506922 0.672491 
-0.090882 0.568869 0.311883 0.0733995 0.534227 -0.506923 0.67249 
-0.0910186 0.569105 0.311109 0.073399 0.534227 -0.506923 0.67249 
-0.0911541 0.569338 0.310341 0.0733985 0.534227 -0.506924 0.67249 
-0.0912886 0.56957 0.309579 0.0733981 0.534227 -0.506924 0.672489 
-0.091422 0.5698 0.308824 0.0733976 0.534227 -0.506925 0.672489 
-0.0915543 0.570027 0.308074 0.0733972 0.534227 -0.506925 0.672489 
-0.0916856 0.570254 0.30733 0.0733967 0.534227 -0.506925 0.672489 
-0.0918159 0.570478 0.306593 0.0733963 0.534227 -0.506926 0.672488 
-0.0919451 0.5707 0.305861 0.0733959 0.534227 -0.506926 0.672488 
-0.0920733 0.570921 0.305135 0.0733954 0.534227 -0.506927 0.672488 
-0.0922004 0.57114 0.304415 0.073395 0.534227 -0.506927 0.672488 
-0.0923266 0.571357 0.303701 0.0733946 0.534227 -0.506927 0.672487 
-0.0924517 0.571573 0.302992 0.0733942 0.534227 -0.506928 0.672487 
-0.0925759 0.571787 0.302289 0.0733938 0.534227 -0.506928 0.672487 
-0.092699 0.571999 0.301592 0.0733934 0.534227 -0.506929 0.672486 
-0.0928212 0.572209 0.3009 0.073393 0.534227 -0.506929 0.672486 
-0.0929424 0.572418 0.300214 0.0733926 0.534227 -0.506929 0.672486 
-0.0930627 0.572625 0.299533 0.0733922 0.534227 -0.50693 0.672486 
-0.093182 0.57283 0.298858 0.0733918 0.534227 -0.50693 0.672486 
-0.0933003 0.573034 0.298188 0.0733915 0.534227 -0.50693 0.672485 
-0.0934177 0.573236 0.297524 0.0733911 0.534227 -0.506931 0.672485 
-0.0935342 0.573437 0.296865 0.0733907 0.534227 -0.506931 0.672485 
-0.0936497 0.573636 0.296211 0.0733904 0.534227 -0.506931 0.672485 
-0.0937644 0.573833 0.295562 0.07339 0.534227 -0.506932 0.672484 
-0.0938781 0.574029 0.294919 0.0733896 0.534228 -0.506932 0.672484 
-0.0939909 0.574223 0.294281 0.0733893 0.534228 -0.506932 0.672484 
-0.0941028 0.574416 0.293648 0.073389 0.534228 -0.506933 0.672484 
-0.0942138 0.574607 0.29302 0.0733886 0.534228 -0.506933 0.672484 
-0.0943239 0.574796 0.292397 0.0733883 0.534228 -0.506933 0.672483 
-0.0944332 0.574984 0.291778 0.0733879 0.534228 -0.506933 0.672483 
-0.0945416 0.575171 0.291165 0.0733876 0.534228 -0.506934 0.672483 
-0.0946491 0.575356 0.290557 0.0733873 0.534228 -0.506934 0.672483 
-0.0947558 0.57554 0.289954 0.073387 0.534228 -0.506934 0.672483 
-0.0948616 0.575722 0.289355 0.0733867 0.534228 -0.506935 0.672482 
-0.0949666 0.575902 0.288762 0.0733863 0.534228 -0.506935 0.672482 
-0.0950707 0.576082 0.288173 0.073386 0.534228 -0.506935 0.672482 
-0.095174 0.57626 0.287589 0.0733857 0.534228 -0.506935 0.672482 
-0.0952765 0.576436 0.287009 0.0733854 0.534228 -0.506936 0.672482 
-0.0953782 0.576611 0.286434 0.0733851 0.534228 -0.506936 0.672481 
-0.0954791 0.576785 0.285864 0.0733848 0.534228 -0.506936 0.672481 
-0.0955791 0.576957 0.285298 0.0733846 0.534228 -0.506936 0.672481 
-0.0956784 0.577128 0.284737 0.0733843 0.534228 -0.506937 0.672481 
-0.0957768 0.577297 0.28418 0.073384 0.534228 -0.506937 0.672481 
-0.0958745 0.577465 0.283628 0.0733837 0.534228 -0.506937 0.672481 
-0.0959714 0.577632 0.28308 0.0733834 0.534228 -0.506937 0.67248 
-0.0960676 0.577798 0.282537 0.0733832 0.534228 -0.506938 0.67248 
-0.096163 0.577962 0.281998 0.0733829 0.534228 -0.506938 0.67248 
-0.0962576 0.578125 0.281463 0.0733826 0.534228 -0.506938 0.67248 
-0.0963514 0.578286 0.280932 0.0733824 0.534228 -0.506938 0.67248 
-0.0964445 0.578446 0.280406 0.0733821 0.534228 -0.506938 0.67248 
-0.0965369 0.578605 0.279884 0.0733819 0.534228 -0.506939 0.67248 
-0.0966285 0.578763 0.279366 0.0733816 0.534228 -0.506939 0.672479 
-0.0967194 0.578919 0.278852 0.0733814 0.534228 -0.506939 0.672479 
-0.0968096 0.579075 0.278343 0.0733811 0.534228 -0.506939 0.672479 
-0.0968991 0.579229 0.277837 0.0733809 0.534228 -0.506939 0.672479 
-0.0969878 0.579381 0.277336 0.0733807 0.534228 -0.50694 0.672479 
-0.0970759 0.579533 0.276838 0.0733804 0.534228 -0.50694 0.672479 
-0.0971632 0.579683 0.276345 0.0733802 0.534228 -0.50694 0.672479 
-0.0972499 0.579832 0.275855 0.07338 0.534228 -0.50694 0.672478 
-0.0973358 0.57998 0.27537 0.0733798 0.534228 -0.50694 0.672478 
-0.0974211 0.580127 0.274888 0.0733795 0.534228 -0.506941 0.672478 
-0.0975057 0.580272 0.27441 0.0733793 0.534228 -0.506941 0.672478 
-0.0975896 0.580417 0.273936 0.0733791 0.534228 -0.506941 0.672478 
-0.0976728 0.58056 0.273466 0.0733789 0.534228 -0.506941 0.672478 
-0.0977554 0.580702 0.273 0.0733787 0.534228 -0.506941 0.672478 
-0.0978373 0.580843 0.272537 0.0733785 0.534228 -0.506941 0.672478 
-0.0979186 0.580983 0.272078 0.0733783 0.534228 -0.506942 0.672478 
-0.0979992 0.581122 0.271623 0.0733781 0.534228 -0.506942 0.672477 
-0.0980792 0.581259 0.271171 0.0733779 0.534228 -0.506942 0.672477 
-0.0981585 0.581396 0.270723 0.0733777 0.534228 -0.506942 0.672477 
-0.0982372 0.581531 0.270278 0.0733775 0.534228 -0.506942 0.672477 
-0.0983153 0.581666 0.269837 0.0733773 0.534228 -0.506942 0.672477 
-0.0983928 0.581799 0.2694 0.0733771 0.534228 -0.506943 0.672477 
-0.0984696 0.581931 0.268966 0.0733769 0.534228 -0.506943 0.672477 
-0.0985458 0.582062 0.268536 0.0733768 0.534228 -0.506943 0.672477 
-0.0986215 0.582193 0.268109 0.0733766 0.534228 -0.506943 0.672477 
-0.0986965 0.582322 0.267685 0.0733764 0.534228 -0.506943 0.672476 
-0.0987709 0.58245 0.267265 0.0733762 0.534228 -0.506943 0.672476 
-0.0988447 0.582577 0.266848 0.0733761 0.534228 -0.506943 0.672476 
-0.098918 0.582703 0.266435 0.0733759 0.534228 -0.506944 0.672476 
-0.0989906 0.582828 0.266024 0.0733757 0.534228 -0.506944 0.672476 
-0.0990627 0.582952 0.265618 0.0733756 0.534228 -0.506944 0.672476 
-0.0991342 0.583075 0.265214 0.0733754 0.534228 -0.506944 0.672476 
-0.0992051 0.583197 0.264814 0.0733752 0.534228 -0.506944 0.672476 
-0.0992755 0.583318 0.264416 0.0733751 0.534228 -0.506944 0.672476 
-0.0993453 0.583438 0.264022 0.0733749 0.534228 -0.506944 0.672476 
-0.0994145 0.583557 0.263632 0.0733748 0.534228 -0.506944 0.672476 
-0.0994832 0.583675 0.263244 0.0733746 0.534228 -0.506945 0.672475 
-0.0995514 0.583793 0.262859 0.0733745 0.534228 -0.506945 0.672475 
-0.099619 0.583909 0.262478 0.0733743 0.534229 -0.506945 0.672475 
-0.099686 0.584024 0.262099 0.0733742 0.534229 -0.506945 0.672475 
-0.0997525 0.584139 0.261724 0.073374 0.534229 -0.506945 0.672475 
-0.0997996 0.584269 0.261348 0.0732391 0.534268 -0.506866 0.672518 
-0.0998464 0.584398 0.260975 0.0731047 0.534308 -0.506787 0.672561 
-0.0998929 0.584526 0.260605 0.072971 0.534347 -0.506709 0.672603 
-0.0999391 0.584653 0.260238 0.0728379 0.534386 -0.506631 0.672645 
-0.0999851 0.584779 0.259874 0.0727054 0.534425 -0.506553 0.672687 
-0.100031 0.584904 0.259513 0.0725736 0.534464 -0.506476 0.672728 
